Date,Origin_Prefecture,Destination_Prefecture,Vehicle_Type,Cargo_Weight_Tons,Status
2023-01-21,広島県,愛知県,Light_Van,2.3,On_Time
2023-07-15,広島県,宮城県,Medium_Truck,11.7,Delayed
2023-11-16,東京都,愛知県,Light_Van,13.9,On_Time
2023-04-01,東京都,北海道,Light_Van,22.5,Delayed
2023-08-15,広島県,福岡県,Large_Truck,15.1,Completed
2023-10-02,福岡県,東京都,Medium_Truck,18.1,On_Time
2023-11-15,大阪府,東京都,Refrigerated,9.0,Delayed
2024-01-04,福岡県,広島県,Large_Truck,15.0,On_Time
2023-10-28,北海道,広島県,Light_Van,15.8,On_Time
2023-05-11,北海道,大阪府,Light_Van,14.7,Delayed
2023-08-31,宮城県,北海道,Medium_Truck,11.2,Completed
2023-09-29,福岡県,大阪府,Medium_Truck,21.6,Delayed
2023-10-16,福岡県,広島県,Refrigerated,14.0,Completed
2024-02-03,福岡県,宮城県,Refrigerated,20.7,Delayed
2023-12-08,東京都,北海道,Refrigerated,28.4,On_Time
2023-01-17,北海道,大阪府,Medium_Truck,6.9,On_Time
2023-09-23,北海道,福岡県,Refrigerated,23.9,Completed
2023-10-24,愛知県,宮城県,Light_Van,7.9,Completed
2023-05-23,大阪府,愛知県,Medium_Truck,2.5,Delayed
2023-12-31,北海道,東京都,Large_Truck,4.6,Delayed
2023-09-09,大阪府,東京都,Large_Truck,14.1,On_Time
2023-01-08,東京都,福岡県,Refrigerated,2.5,Delayed
2023-12-19,福岡県,東京都,Light_Van,9.8,On_Time
2023-10-29,愛知県,東京都,Refrigerated,13.9,Delayed
2023-06-23,福岡県,愛知県,Large_Truck,18.6,Completed
2023-10-16,愛知県,北海道,Refrigerated,23.1,Completed
2023-07-23,東京都,福岡県,Light_Van,24.9,On_Time
2023-05-25,福岡県,宮城県,Large_Truck,1.9,Delayed
2023-03-25,福岡県,宮城県,Medium_Truck,4.8,On_Time
2023-02-15,東京都,愛知県,Light_Van,16.7,Delayed
2023-11-18,北海道,宮城県,Light_Van,4.5,Completed
2023-11-03,東京都,愛知県,Refrigerated,7.5,On_Time
2023-09-18,愛知県,大阪府,Large_Truck,8.9,Delayed
2023-11-20,東京都,愛知県,Light_Van,6.7,On_Time
2023-09-15,愛知県,広島県,Large_Truck,22.9,On_Time
2023-12-18,宮城県,東京都,Light_Van,12.4,Completed
2023-10-10,福岡県,東京都,Refrigerated,3.4,On_Time
2023-06-09,東京都,大阪府,Medium_Truck,21.1,On_Time
2023-04-07,宮城県,広島県,Large_Truck,11.9,Completed
2023-07-15,広島県,宮城県,Light_Van,4.3,Completed
2023-01-16,大阪府,宮城県,Refrigerated,24.9,On_Time
2023-12-09,福岡県,広島県,Medium_Truck,31.8,On_Time
2024-02-05,愛知県,広島県,Large_Truck,14.9,Completed
2023-09-04,宮城県,大阪府,Light_Van,15.8,Completed
2023-09-01,東京都,福岡県,Light_Van,4.7,On_Time
2023-12-30,大阪府,福岡県,Refrigerated,11.1,On_Time
2023-01-11,福岡県,愛知県,Light_Van,13.5,On_Time
2023-03-29,東京都,大阪府,Light_Van,25.9,Completed
2023-10-30,福岡県,宮城県,Large_Truck,12.5,Completed
2024-02-01,大阪府,宮城県,Large_Truck,6.8,On_Time
2023-03-01,大阪府,宮城県,Medium_Truck,30.2,Delayed
2023-09-24,福岡県,宮城県,Medium_Truck,18.3,On_Time
2023-05-10,大阪府,福岡県,Light_Van,11.0,Completed
2023-04-24,愛知県,大阪府,Medium_Truck,7.5,On_Time
2023-06-08,東京都,宮城県,Light_Van,22.5,Completed
2023-11-26,東京都,大阪府,Light_Van,2.3,Delayed
2023-12-13,福岡県,大阪府,Light_Van,27.0,Delayed
2023-07-06,福岡県,大阪府,Large_Truck,24.5,On_Time
2023-12-19,広島県,大阪府,Light_Van,13.8,Delayed
2023-03-11,福岡県,東京都,Large_Truck,7.2,Completed
2023-06-18,北海道,大阪府,Medium_Truck,22.6,Completed
2023-02-08,東京都,愛知県,Light_Van,12.5,On_Time
2023-07-13,東京都,広島県,Large_Truck,9.6,Completed
2023-07-01,北海道,広島県,Medium_Truck,22.9,On_Time
2023-09-11,宮城県,広島県,Refrigerated,22.8,Completed
2023-06-20,福岡県,北海道,Light_Van,9.6,Completed
2023-08-12,大阪府,広島県,Large_Truck,11.0,Delayed
2023-10-24,大阪府,福岡県,Large_Truck,3.9,On_Time
2023-02-14,大阪府,福岡県,Large_Truck,6.5,On_Time
2023-08-25,東京都,福岡県,Light_Van,18.2,Delayed
2023-10-01,大阪府,宮城県,Large_Truck,19.3,Completed
2023-05-30,宮城県,愛知県,Large_Truck,6.4,On_Time
2023-04-13,東京都,宮城県,Light_Van,16.4,Delayed
2023-09-05,大阪府,広島県,Large_Truck,16.7,On_Time
2023-08-04,広島県,北海道,Large_Truck,15.1,Completed
2023-04-10,愛知県,大阪府,Refrigerated,7.0,Completed
2024-01-25,北海道,広島県,Light_Van,2.7,Delayed
2023-01-16,大阪府,北海道,Large_Truck,23.2,On_Time
2024-02-02,福岡県,広島県,Medium_Truck,4.4,Completed
2023-02-09,北海道,大阪府,Light_Van,2.8,Delayed
2023-08-17,広島県,東京都,Refrigerated,15.8,Delayed
2024-01-08,東京都,宮城県,Medium_Truck,12.3,Delayed
2023-05-17,宮城県,広島県,Refrigerated,10.4,On_Time
2023-02-03,北海道,広島県,Medium_Truck,7.0,On_Time
2023-03-12,福岡県,宮城県,Medium_Truck,13.9,Delayed
2023-12-05,広島県,北海道,Refrigerated,19.0,Delayed
2023-03-11,愛知県,宮城県,Medium_Truck,3.6,On_Time
2023-01-03,大阪府,宮城県,Refrigerated,19.0,On_Time
2024-01-11,宮城県,東京都,Medium_Truck,12.5,Completed
2023-08-19,東京都,北海道,Large_Truck,12.9,On_Time
2023-08-11,福岡県,大阪府,Medium_Truck,16.2,Delayed
2023-03-24,広島県,福岡県,Light_Van,35.5,Delayed
2023-09-07,北海道,東京都,Refrigerated,15.7,Delayed
2023-06-08,福岡県,北海道,Refrigerated,8.9,On_Time
2023-06-14,広島県,福岡県,Refrigerated,9.9,On_Time
2024-01-23,宮城県,福岡県,Refrigerated,15.2,Completed
2023-11-17,福岡県,大阪府,Large_Truck,23.8,Completed
2023-02-25,北海道,広島県,Medium_Truck,24.3,Delayed
2023-10-15,北海道,大阪府,Refrigerated,4.8,Completed
2023-02-03,宮城県,北海道,Refrigerated,6.9,Completed
2023-05-28,宮城県,東京都,Large_Truck,4.6,Completed
2023-02-19,広島県,東京都,Medium_Truck,17.0,Delayed
2023-10-10,東京都,宮城県,Refrigerated,3.4,On_Time
2023-06-24,大阪府,東京都,Large_Truck,1.7,Completed
2023-02-19,北海道,広島県,Medium_Truck,6.7,On_Time
2023-02-08,愛知県,広島県,Refrigerated,8.7,On_Time
2023-07-08,福岡県,大阪府,Medium_Truck,14.5,Delayed
2023-04-10,愛知県,大阪府,Light_Van,24.8,On_Time
2023-09-30,愛知県,広島県,Light_Van,4.2,Delayed
2023-06-09,大阪府,福岡県,Medium_Truck,20.9,Delayed
2023-08-01,福岡県,宮城県,Medium_Truck,1.6,Delayed
2023-08-17,愛知県,北海道,Medium_Truck,24.6,On_Time
2023-11-16,東京都,北海道,Light_Van,15.4,Delayed
2023-06-25,福岡県,愛知県,Refrigerated,2.0,Delayed
2023-07-15,福岡県,宮城県,Refrigerated,21.8,Delayed
2023-02-21,広島県,北海道,Refrigerated,5.9,Delayed
2023-06-19,北海道,福岡県,Light_Van,2.6,On_Time
2023-11-13,福岡県,広島県,Refrigerated,8.4,Delayed
2023-03-19,北海道,福岡県,Large_Truck,14.5,Delayed
2023-12-06,愛知県,東京都,Light_Van,13.6,Delayed
2023-05-31,宮城県,東京都,Large_Truck,24.4,Completed
2023-08-21,福岡県,大阪府,Large_Truck,7.0,On_Time
2023-06-08,愛知県,東京都,Refrigerated,3.5,On_Time
2023-06-17,広島県,北海道,Refrigerated,10.9,On_Time
2023-06-23,東京都,北海道,Medium_Truck,13.6,Delayed
2023-11-03,北海道,東京都,Refrigerated,22.8,On_Time
2023-09-18,宮城県,北海道,Light_Van,14.9,Delayed
2023-08-20,愛知県,宮城県,Large_Truck,11.4,Completed
2023-09-12,北海道,宮城県,Medium_Truck,2.1,Completed
2023-03-07,北海道,宮城県,Refrigerated,34.2,Delayed
2023-03-15,福岡県,宮城県,Medium_Truck,21.0,Completed
2024-01-30,大阪府,広島県,Refrigerated,21.0,On_Time
2023-09-27,東京都,大阪府,Refrigerated,18.3,Completed
2023-07-12,愛知県,大阪府,Refrigerated,17.3,Completed
2023-12-10,東京都,北海道,Medium_Truck,23.5,Completed
2023-03-10,大阪府,広島県,Large_Truck,22.9,On_Time
2024-01-23,北海道,東京都,Large_Truck,1.7,On_Time
2023-03-13,宮城県,大阪府,Refrigerated,20.6,On_Time
2024-01-29,大阪府,東京都,Light_Van,18.5,Completed
2023-04-17,宮城県,北海道,Large_Truck,4.9,On_Time
2023-02-26,東京都,北海道,Medium_Truck,1.2,Completed
2023-04-11,大阪府,愛知県,Medium_Truck,23.2,Delayed
2023-04-27,福岡県,大阪府,Light_Van,18.3,On_Time
2023-11-16,北海道,広島県,Large_Truck,24.0,Completed
2023-11-01,北海道,東京都,Medium_Truck,12.9,On_Time
2023-11-18,宮城県,愛知県,Medium_Truck,19.6,Completed
2024-01-17,広島県,大阪府,Large_Truck,16.6,Completed
2023-01-05,広島県,宮城県,Light_Van,20.1,On_Time
2023-04-23,広島県,宮城県,Medium_Truck,22.4,Completed
2023-02-04,大阪府,北海道,Medium_Truck,5.4,Delayed
2023-02-16,東京都,大阪府,Large_Truck,3.4,Delayed
2024-01-24,愛知県,北海道,Refrigerated,6.9,Completed
2023-03-26,東京都,愛知県,Light_Van,11.3,Delayed
2023-04-07,大阪府,宮城県,Large_Truck,4.6,Delayed
2023-12-22,福岡県,宮城県,Large_Truck,34.6,Delayed
2023-02-03,宮城県,北海道,Light_Van,6.2,Completed
2023-04-24,北海道,東京都,Medium_Truck,18.9,Delayed
2024-01-19,広島県,宮城県,Medium_Truck,15.7,Completed
2023-07-23,東京都,広島県,Refrigerated,21.9,Delayed
2023-04-13,愛知県,東京都,Medium_Truck,19.1,Completed
2023-07-05,東京都,愛知県,Light_Van,11.4,Completed
2023-12-16,北海道,大阪府,Light_Van,29.9,On_Time
2023-03-23,宮城県,福岡県,Large_Truck,7.8,Completed
2023-02-02,愛知県,広島県,Refrigerated,8.2,Completed
2024-01-09,北海道,宮城県,Large_Truck,18.1,Completed
2023-03-30,東京都,宮城県,Light_Van,6.0,On_Time
2023-02-15,福岡県,宮城県,Light_Van,10.6,Delayed
2023-12-14,大阪府,愛知県,Large_Truck,2.5,On_Time
2023-05-28,東京都,福岡県,Refrigerated,24.0,On_Time
2023-08-29,愛知県,広島県,Medium_Truck,9.8,Delayed
2023-05-23,大阪府,愛知県,Medium_Truck,8.5,On_Time
2023-05-25,東京都,広島県,Refrigerated,3.0,On_Time
2023-06-21,愛知県,大阪府,Light_Van,2.9,On_Time
2023-04-05,福岡県,愛知県,Large_Truck,2.9,Delayed
2023-03-18,東京都,広島県,Refrigerated,25.6,On_Time
2023-10-20,大阪府,北海道,Medium_Truck,13.4,Delayed
2023-02-26,大阪府,北海道,Refrigerated,10.7,Completed
2023-03-07,大阪府,愛知県,Medium_Truck,15.3,On_Time
2023-05-11,広島県,福岡県,Large_Truck,12.3,On_Time
2023-04-08,北海道,宮城県,Medium_Truck,16.7,On_Time
2023-03-21,愛知県,宮城県,Refrigerated,25.4,Delayed
2023-07-06,大阪府,広島県,Large_Truck,2.9,Completed
2023-03-28,北海道,広島県,Large_Truck,23.2,Completed
2023-06-18,宮城県,福岡県,Light_Van,3.4,Completed
2023-09-01,大阪府,愛知県,Medium_Truck,17.0,Delayed
2023-12-28,東京都,愛知県,Large_Truck,5.4,On_Time
2024-01-24,北海道,福岡県,Large_Truck,18.0,Completed
2023-09-03,大阪府,広島県,Refrigerated,2.6,Delayed
2023-02-17,宮城県,北海道,Medium_Truck,1.4,On_Time
2023-01-31,東京都,北海道,Refrigerated,24.8,Completed
2023-06-20,宮城県,愛知県,Medium_Truck,18.3,Completed
2023-12-21,北海道,東京都,Refrigerated,36.3,On_Time
2023-07-31,広島県,東京都,Medium_Truck,14.1,Completed
2023-03-23,北海道,広島県,Medium_Truck,31.4,Completed
2023-02-16,宮城県,東京都,Large_Truck,10.5,Delayed
2023-05-09,広島県,愛知県,Large_Truck,22.9,On_Time
2023-01-20,愛知県,広島県,Light_Van,12.7,On_Time
2023-02-14,福岡県,広島県,Refrigerated,2.1,Completed
2023-02-03,広島県,大阪府,Medium_Truck,12.2,Completed
2023-08-08,福岡県,大阪府,Light_Van,9.1,Delayed
2023-04-07,東京都,福岡県,Refrigerated,5.5,On_Time
2023-05-30,広島県,北海道,Medium_Truck,9.2,On_Time
2023-09-02,北海道,福岡県,Refrigerated,3.6,Completed
2023-05-03,北海道,東京都,Refrigerated,23.6,Completed
2023-02-13,東京都,福岡県,Light_Van,1.4,Completed
2023-03-11,大阪府,広島県,Refrigerated,19.8,Delayed
2023-02-26,広島県,愛知県,Light_Van,5.7,Completed
2023-01-29,東京都,宮城県,Medium_Truck,14.2,On_Time
2023-05-08,大阪府,福岡県,Light_Van,15.5,Delayed
2023-05-20,大阪府,広島県,Medium_Truck,22.5,Delayed
2023-05-25,大阪府,北海道,Refrigerated,22.3,Delayed
2023-11-25,大阪府,東京都,Light_Van,21.9,On_Time
2023-01-09,北海道,福岡県,Light_Van,1.5,Delayed
2023-10-04,大阪府,宮城県,Refrigerated,5.5,Delayed
2023-12-26,東京都,福岡県,Large_Truck,36.9,Completed
2023-06-24,愛知県,北海道,Refrigerated,12.1,On_Time
2023-06-17,福岡県,愛知県,Medium_Truck,1.7,On_Time
2023-05-26,広島県,愛知県,Light_Van,21.1,Completed
2023-08-15,北海道,宮城県,Large_Truck,22.3,Delayed
2023-05-05,東京都,福岡県,Large_Truck,21.0,Completed
2023-10-11,北海道,東京都,Light_Van,15.7,Delayed
2023-12-28,東京都,広島県,Light_Van,34.7,On_Time
2023-03-07,東京都,愛知県,Medium_Truck,34.1,Delayed
2023-02-14,広島県,宮城県,Refrigerated,12.1,On_Time
2023-05-31,愛知県,広島県,Light_Van,2.8,Delayed
2024-01-06,大阪府,北海道,Large_Truck,5.4,Completed
2023-09-14,大阪府,福岡県,Light_Van,8.0,Completed
2023-07-05,愛知県,広島県,Medium_Truck,8.9,Completed
2023-10-23,宮城県,北海道,Large_Truck,3.0,On_Time
2023-01-05,北海道,福岡県,Refrigerated,4.3,Delayed
2023-08-17,広島県,北海道,Light_Van,9.3,Delayed
2023-11-26,北海道,東京都,Refrigerated,16.4,Completed
2023-10-21,東京都,福岡県,Refrigerated,21.8,Delayed
2023-06-04,愛知県,東京都,Light_Van,9.6,On_Time
2023-04-29,北海道,東京都,Medium_Truck,9.6,Delayed
2023-05-30,北海道,宮城県,Refrigerated,4.2,Delayed
2023-02-14,宮城県,愛知県,Light_Van,2.5,Completed
2023-05-06,宮城県,福岡県,Medium_Truck,3.2,Completed
2023-01-13,福岡県,大阪府,Medium_Truck,24.0,Completed
2023-01-28,広島県,宮城県,Large_Truck,20.8,On_Time
2024-01-05,福岡県,広島県,Medium_Truck,10.7,Delayed
2023-07-18,東京都,福岡県,Large_Truck,17.6,On_Time
2023-10-02,広島県,宮城県,Light_Van,11.4,Completed
2023-10-08,広島県,東京都,Medium_Truck,6.3,On_Time
2023-04-11,広島県,東京都,Medium_Truck,8.0,Completed
2023-12-09,北海道,福岡県,Refrigerated,10.6,Completed
2023-10-30,宮城県,北海道,Light_Van,9.0,Completed
2023-11-14,北海道,福岡県,Medium_Truck,6.2,Completed
2023-11-05,福岡県,大阪府,Light_Van,10.2,On_Time
2023-02-23,福岡県,愛知県,Light_Van,11.6,On_Time
2023-11-16,大阪府,北海道,Large_Truck,15.7,Completed
2023-09-20,愛知県,北海道,Refrigerated,20.9,Completed
2023-10-02,広島県,大阪府,Large_Truck,2.8,Completed
2024-01-18,福岡県,宮城県,Light_Van,18.7,Delayed
2023-06-28,大阪府,北海道,Large_Truck,6.2,On_Time
2023-03-22,北海道,東京都,Large_Truck,27.7,Completed
2024-02-02,北海道,大阪府,Refrigerated,20.5,On_Time
2024-01-10,福岡県,北海道,Refrigerated,14.4,On_Time
2023-01-25,北海道,福岡県,Large_Truck,19.4,On_Time
2023-01-14,北海道,宮城県,Light_Van,9.5,Delayed
2023-12-03,北海道,愛知県,Light_Van,10.5,Delayed
2023-05-20,宮城県,大阪府,Light_Van,21.8,On_Time
2023-05-01,福岡県,愛知県,Refrigerated,21.7,Delayed
2023-08-29,東京都,宮城県,Large_Truck,9.6,On_Time
2023-08-16,北海道,愛知県,Refrigerated,20.3,Delayed
2023-04-15,北海道,広島県,Refrigerated,21.6,Completed
2023-09-20,愛知県,福岡県,Light_Van,8.6,Completed
2023-02-03,宮城県,東京都,Refrigerated,12.5,Completed
2023-03-07,広島県,宮城県,Light_Van,36.8,Completed
2023-07-22,宮城県,福岡県,Medium_Truck,10.0,Delayed
2023-06-04,愛知県,東京都,Large_Truck,13.9,On_Time
2023-05-13,宮城県,愛知県,Light_Van,18.0,Delayed
2023-06-05,東京都,愛知県,Medium_Truck,21.3,Completed
2023-10-25,福岡県,東京都,Refrigerated,5.4,Delayed
2023-08-27,大阪府,福岡県,Refrigerated,4.9,Delayed
2023-03-30,北海道,宮城県,Medium_Truck,14.5,Completed
2023-03-03,愛知県,北海道,Refrigerated,10.6,Delayed
2023-11-08,福岡県,広島県,Refrigerated,18.4,Delayed
2023-07-31,福岡県,広島県,Light_Van,16.4,Completed
2023-09-16,大阪府,北海道,Medium_Truck,4.8,Completed
2023-05-09,東京都,北海道,Refrigerated,7.2,Delayed
2024-01-14,大阪府,広島県,Light_Van,17.0,Delayed
2023-04-02,大阪府,福岡県,Large_Truck,25.0,Delayed
2023-02-27,福岡県,北海道,Large_Truck,22.1,On_Time
2024-01-17,大阪府,東京都,Refrigerated,1.4,On_Time
2024-01-06,東京都,大阪府,Large_Truck,6.8,On_Time
2023-07-29,愛知県,北海道,Refrigerated,10.2,On_Time
2023-06-14,愛知県,広島県,Large_Truck,9.4,Delayed
2023-10-09,福岡県,愛知県,Refrigerated,15.5,Delayed
2023-07-20,大阪府,宮城県,Refrigerated,22.0,On_Time
2023-01-12,北海道,宮城県,Light_Van,21.1,Delayed
2023-01-15,福岡県,東京都,Large_Truck,11.7,On_Time
2023-12-30,愛知県,広島県,Refrigerated,2.6,Delayed
2023-07-17,福岡県,東京都,Large_Truck,19.4,On_Time
2023-07-09,宮城県,北海道,Light_Van,24.0,Delayed
2023-09-22,愛知県,大阪府,Large_Truck,15.4,On_Time
2023-06-23,大阪府,広島県,Refrigerated,10.3,Delayed
2023-09-29,広島県,東京都,Refrigerated,20.3,Delayed
2023-10-16,福岡県,広島県,Large_Truck,10.0,Delayed
2023-02-27,北海道,大阪府,Refrigerated,14.4,On_Time
2023-05-22,愛知県,北海道,Medium_Truck,14.2,Completed
2023-08-22,広島県,北海道,Medium_Truck,17.8,Delayed
2023-08-04,愛知県,宮城県,Refrigerated,10.9,Delayed
2024-01-10,福岡県,宮城県,Large_Truck,19.1,Delayed
2023-03-14,福岡県,宮城県,Refrigerated,29.0,Delayed
2023-03-06,愛知県,宮城県,Large_Truck,9.6,Completed
2023-04-10,北海道,広島県,Refrigerated,18.3,Delayed
2023-12-02,広島県,福岡県,Refrigerated,37.2,Completed
2023-02-21,北海道,愛知県,Medium_Truck,18.6,On_Time
2023-03-09,大阪府,広島県,Refrigerated,31.9,Completed
2023-01-24,宮城県,東京都,Medium_Truck,24.9,On_Time
2023-03-24,東京都,大阪府,Refrigerated,7.4,On_Time
2023-04-26,北海道,広島県,Medium_Truck,24.4,Delayed
2023-09-24,大阪府,北海道,Large_Truck,6.5,Delayed
2023-11-26,東京都,愛知県,Refrigerated,13.7,On_Time
2023-12-31,広島県,宮城県,Light_Van,23.2,Completed
2023-03-12,北海道,福岡県,Refrigerated,34.9,Completed
2023-10-18,広島県,大阪府,Light_Van,4.3,Completed
2023-07-18,東京都,宮城県,Large_Truck,4.4,Completed
2023-07-07,広島県,愛知県,Refrigerated,17.0,Delayed
2023-05-21,東京都,広島県,Large_Truck,12.0,Completed
2023-06-06,広島県,大阪府,Large_Truck,11.9,On_Time
2023-12-19,愛知県,広島県,Medium_Truck,29.4,Completed
2023-05-01,広島県,東京都,Medium_Truck,16.7,Completed
2023-01-10,北海道,愛知県,Medium_Truck,14.6,Delayed
2023-02-17,広島県,大阪府,Medium_Truck,10.4,Completed
2023-06-14,宮城県,福岡県,Medium_Truck,20.5,Completed
2023-09-30,大阪府,北海道,Refrigerated,12.8,On_Time
2023-04-11,大阪府,広島県,Light_Van,21.8,On_Time
2023-03-18,愛知県,宮城県,Large_Truck,29.3,Delayed
2023-02-03,大阪府,福岡県,Medium_Truck,21.5,Completed
2023-08-15,福岡県,宮城県,Refrigerated,1.6,Completed
2023-03-18,大阪府,北海道,Refrigerated,9.4,Delayed
2023-12-08,大阪府,広島県,Large_Truck,28.3,Delayed
2023-01-03,愛知県,東京都,Light_Van,7.9,Delayed
2023-12-24,宮城県,愛知県,Light_Van,10.0,Completed
2023-06-24,北海道,大阪府,Medium_Truck,16.8,Delayed
2023-11-07,宮城県,東京都,Refrigerated,13.8,On_Time
2023-09-09,宮城県,東京都,Light_Van,5.8,On_Time
2023-03-29,愛知県,広島県,Medium_Truck,25.8,Completed
2023-06-08,大阪府,北海道,Medium_Truck,8.8,Delayed
2023-11-15,宮城県,広島県,Large_Truck,9.6,On_Time
2023-12-10,東京都,福岡県,Refrigerated,18.8,On_Time
2023-12-29,愛知県,東京都,Refrigerated,34.1,Delayed
2023-02-01,広島県,大阪府,Large_Truck,8.2,On_Time
2023-09-17,大阪府,広島県,Light_Van,23.8,On_Time
2023-03-14,大阪府,北海道,Refrigerated,5.2,Completed
2023-09-24,福岡県,大阪府,Large_Truck,17.0,On_Time
2023-09-12,広島県,愛知県,Large_Truck,5.9,Delayed
2023-08-30,大阪府,宮城県,Large_Truck,13.0,On_Time
2023-07-19,愛知県,東京都,Light_Van,22.5,Completed
2023-06-22,東京都,宮城県,Large_Truck,13.3,Completed
2023-11-25,北海道,福岡県,Refrigerated,1.5,On_Time
2023-09-18,大阪府,広島県,Light_Van,13.9,On_Time
2023-05-05,大阪府,東京都,Medium_Truck,10.2,Completed
2023-05-31,福岡県,広島県,Medium_Truck,16.1,Completed
2023-04-15,福岡県,東京都,Refrigerated,4.7,Completed
2023-06-24,大阪府,北海道,Large_Truck,7.6,On_Time
2023-03-07,宮城県,北海道,Medium_Truck,2.9,On_Time
